Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34457,30.0,admin.,married,secondary,no,312.0,yes,no,cellular,20,apr,476,3,-1,0,unknown,No
34458,37.0,management,married,secondary,no,222.0,yes,no,cellular,20,apr,115,2,-1,0,unknown,No
34459,33.0,blue-collar,single,primary,no,1.0,yes,no,cellular,20,apr,257,1,-1,0,unknown,No
34460,54.0,blue-collar,married,primary,no,433.0,yes,no,cellular,20,apr,252,5,-1,0,unknown,No
34461,33.0,management,single,tertiary,no,6807.0,no,no,cellular,20,apr,163,1,-1,0,unknown,Yes
34462,32.0,technician,single,tertiary,no,1306.0,no,no,cellular,20,apr,517,1,-1,0,unknown,No
34463,39.0,management,married,secondary,no,1035.0,yes,no,cellular,20,apr,436,1,-1,0,unknown,No
34464,32.0,technician,married,secondary,no,1214.0,yes,no,cellular,20,apr,53,1,-1,0,unknown,No
34465,45.0,unemployed,divorced,primary,no,757.0,no,no,cellular,20,apr,103,1,325,4,failure,No
34466,37.0,blue-collar,married,secondary,no,509.0,yes,no,cellular,20,apr,172,1,-1,0,unknown,No
34467,58.0,services,single,secondary,no,1430.0,yes,no,cellular,20,apr,861,6,321,5,failure,No
34468,37.0,technician,married,secondary,no,264.0,yes,yes,cellular,20,apr,414,2,285,1,failure,No
34469,31.0,admin.,married,secondary,no,1262.0,yes,no,cellular,20,apr,74,2,-1,0,unknown,No
34470,37.0,blue-collar,married,secondary,no,3884.0,yes,no,cellular,20,apr,28,5,-1,0,unknown,No
34471,35.0,blue-collar,single,secondary,no,398.0,yes,no,cellular,20,apr,198,1,-1,0,unknown,No
34472,36.0,entrepreneur,married,tertiary,no,99.0,yes,yes,cellular,20,apr,393,3,-1,0,unknown,No
34473,37.0,blue-collar,married,primary,no,250.0,yes,no,cellular,20,apr,239,3,347,1,failure,No
34474,33.0,services,single,secondary,no,187.0,yes,no,cellular,20,apr,168,3,326,1,failure,No
34475,28.0,unemployed,married,secondary,no,293.0,yes,no,cellular,20,apr,230,1,329,3,failure,No
34476,44.0,blue-collar,married,unknown,no,3373.0,yes,no,cellular,20,apr,48,2,342,1,failure,No
34477,44.0,blue-collar,married,primary,no,135.0,yes,no,cellular,20,apr,255,1,-1,0,unknown,No
34478,29.0,blue-collar,single,secondary,no,482.0,no,no,cellular,20,apr,168,2,-1,0,unknown,No
34479,43.0,self-employed,married,secondary,no,5564.0,no,no,cellular,20,apr,45,5,154,2,failure,No
34480,64.0,retired,married,secondary,no,571.0,yes,no,cellular,20,apr,1422,2,-1,0,unknown,Yes
34481,42.0,technician,married,secondary,no,334.0,yes,no,cellular,20,apr,18,5,335,9,other,No
34482,38.0,management,single,tertiary,no,1637.0,yes,no,cellular,20,apr,150,2,-1,0,unknown,No
34483,46.0,admin.,married,secondary,no,0.0,yes,yes,cellular,20,apr,239,2,259,2,failure,No
34484,38.0,blue-collar,married,secondary,no,1205.0,yes,no,cellular,20,apr,45,4,153,1,failure,No
34485,51.0,entrepreneur,married,tertiary,no,83.0,no,no,cellular,20,apr,267,2,-1,0,unknown,Yes
34486,34.0,blue-collar,single,secondary,no,375.0,yes,no,cellular,20,apr,55,1,-1,0,unknown,No
34487,33.0,blue-collar,married,secondary,no,328.0,yes,no,cellular,20,apr,72,1,264,9,failure,No
34488,45.0,admin.,married,unknown,no,13562.0,yes,no,telephone,20,apr,16,12,-1,0,unknown,No
34489,49.0,technician,married,tertiary,no,2611.0,no,no,cellular,20,apr,194,2,-1,0,unknown,Yes
34490,40.0,blue-collar,married,primary,no,481.0,yes,no,cellular,20,apr,228,3,347,1,failure,No
34491,30.0,technician,single,secondary,no,8826.0,yes,no,cellular,20,apr,90,3,151,3,other,No
34492,45.0,management,married,tertiary,no,21024.0,yes,no,cellular,20,apr,73,4,-1,0,unknown,No
34493,51.0,admin.,married,secondary,no,-895.0,yes,no,cellular,20,apr,104,5,-1,0,unknown,No
34494,32.0,management,single,tertiary,no,819.0,yes,no,cellular,20,apr,114,2,-1,0,unknown,Yes
34495,34.0,technician,single,secondary,no,1477.0,yes,no,cellular,20,apr,233,3,-1,0,unknown,No
34496,48.0,services,married,secondary,no,-110.0,yes,no,cellular,20,apr,97,2,321,2,other,No
34497,53.0,blue-collar,married,primary,no,354.0,no,no,cellular,20,apr,416,2,-1,0,unknown,No
34498,33.0,unemployed,married,primary,no,574.0,yes,no,cellular,20,apr,334,2,-1,0,unknown,No
34499,35.0,blue-collar,single,primary,no,1277.0,yes,no,cellular,20,apr,143,4,-1,0,unknown,No
34500,31.0,management,married,tertiary,no,-235.0,yes,no,cellular,20,apr,546,2,-1,0,unknown,No
34501,34.0,blue-collar,married,secondary,no,745.0,yes,no,cellular,20,apr,400,5,332,4,failure,No
34502,31.0,technician,single,secondary,no,4.0,yes,no,cellular,20,apr,172,3,-1,0,unknown,No
34503,39.0,management,single,tertiary,no,2357.0,yes,no,cellular,20,apr,64,3,273,1,failure,No
34504,21.0,student,single,primary,no,3472.0,no,no,cellular,20,apr,66,3,-1,0,unknown,No
34505,45.0,services,single,secondary,no,1757.0,yes,no,cellular,20,apr,1010,3,326,1,other,No
34506,33.0,technician,married,secondary,no,1968.0,yes,no,cellular,20,apr,1817,3,-1,0,unknown,Yes
34507,33.0,technician,married,secondary,no,4790.0,yes,no,cellular,20,apr,137,1,272,2,failure,No
34508,53.0,management,married,secondary,no,90.0,yes,no,telephone,20,apr,67,5,-1,0,unknown,No
34509,26.0,services,single,secondary,no,136.0,no,no,cellular,20,apr,120,1,-1,0,unknown,Yes
34510,33.0,blue-collar,married,secondary,no,-267.0,yes,no,cellular,20,apr,1030,3,-1,0,unknown,Yes
34511,32.0,technician,single,secondary,no,1995.0,yes,no,cellular,20,apr,121,1,-1,0,unknown,Yes
34512,34.0,management,married,tertiary,no,1782.0,yes,no,cellular,20,apr,17,6,25,7,other,No
34513,37.0,management,single,tertiary,no,72.0,yes,yes,cellular,20,apr,885,5,150,7,failure,Yes
34514,48.0,technician,married,secondary,no,2111.0,no,no,cellular,20,apr,92,1,-1,0,unknown,No
34515,37.0,services,married,secondary,no,144.0,yes,no,cellular,20,apr,724,2,-1,0,unknown,No
34516,38.0,management,married,tertiary,no,7255.0,yes,no,cellular,20,apr,410,2,-1,0,unknown,No
34517,36.0,management,married,tertiary,no,340.0,yes,no,cellular,20,apr,68,2,-1,0,unknown,No
34518,35.0,blue-collar,single,tertiary,no,1011.0,yes,no,cellular,20,apr,36,2,349,1,failure,No
34519,29.0,management,single,tertiary,no,1170.0,no,no,cellular,20,apr,453,1,-1,0,unknown,Yes
34520,32.0,blue-collar,married,secondary,no,472.0,yes,no,cellular,20,apr,58,2,342,2,failure,No
34521,40.0,blue-collar,single,primary,no,1530.0,yes,no,cellular,20,apr,8,3,315,1,failure,No
34522,58.0,services,divorced,secondary,no,739.0,yes,no,cellular,20,apr,304,7,335,5,failure,No
34523,27.0,services,single,secondary,no,343.0,yes,no,cellular,20,apr,282,2,320,1,other,No
34524,37.0,management,married,tertiary,no,489.0,yes,yes,cellular,20,apr,12,2,-1,0,unknown,No
34525,37.0,technician,divorced,secondary,no,630.0,yes,no,cellular,20,apr,28,2,-1,0,unknown,No
34526,33.0,management,married,secondary,no,-14.0,yes,no,cellular,20,apr,856,3,-1,0,unknown,No
34527,48.0,admin.,single,secondary,no,3531.0,yes,no,cellular,20,apr,81,2,287,6,failure,No
34528,53.0,retired,married,secondary,no,352.0,yes,no,telephone,20,apr,58,5,-1,0,unknown,No
34529,56.0,blue-collar,divorced,secondary,no,9698.0,yes,no,cellular,20,apr,189,2,-1,0,unknown,No
34530,27.0,blue-collar,married,secondary,no,191.0,yes,no,cellular,20,apr,401,2,-1,0,unknown,No
34531,36.0,admin.,married,secondary,no,421.0,yes,no,cellular,20,apr,246,2,334,3,other,No
34532,33.0,blue-collar,married,primary,no,1002.0,yes,no,cellular,20,apr,92,2,325,4,failure,No
34533,52.0,blue-collar,married,secondary,no,1440.0,yes,no,cellular,20,apr,270,2,325,1,failure,No
34534,45.0,services,married,primary,no,2406.0,yes,yes,cellular,20,apr,108,2,-1,0,unknown,No
34535,34.0,admin.,married,secondary,no,2984.0,yes,no,cellular,20,apr,11,3,-1,0,unknown,No
34536,42.0,blue-collar,married,primary,no,1978.0,yes,no,cellular,20,apr,68,4,-1,0,unknown,No
34537,41.0,blue-collar,divorced,primary,no,285.0,yes,no,cellular,20,apr,1272,2,-1,0,unknown,Yes
34538,42.0,blue-collar,married,primary,no,636.0,yes,no,cellular,20,apr,91,2,-1,0,unknown,No
34539,60.0,retired,married,tertiary,no,2194.0,yes,no,telephone,20,apr,31,3,263,9,failure,No
34540,39.0,services,single,secondary,no,0.0,yes,yes,cellular,20,apr,286,4,-1,0,unknown,No
34541,29.0,blue-collar,divorced,secondary,no,34.0,yes,no,cellular,20,apr,87,4,-1,0,unknown,No
34542,39.0,blue-collar,married,secondary,no,535.0,yes,no,cellular,20,apr,89,3,-1,0,unknown,No
34543,28.0,technician,married,tertiary,no,2925.0,yes,no,cellular,20,apr,81,4,-1,0,unknown,No
34544,38.0,management,married,tertiary,no,76.0,yes,no,cellular,20,apr,167,2,287,3,failure,No
34545,39.0,self-employed,single,tertiary,no,2298.0,yes,yes,cellular,20,apr,13,2,319,18,other,No
34546,35.0,blue-collar,single,secondary,no,218.0,yes,no,cellular,20,apr,93,4,-1,0,unknown,No
34547,48.0,services,married,secondary,no,116.0,yes,no,telephone,20,apr,70,4,-1,0,unknown,No
34548,28.0,technician,married,tertiary,no,161.0,yes,no,cellular,20,apr,268,2,-1,0,unknown,No
34549,37.0,services,married,secondary,no,-1006.0,yes,yes,cellular,20,apr,226,2,-1,0,unknown,No
34550,28.0,admin.,married,secondary,no,49.0,yes,no,cellular,20,apr,17,3,-1,0,unknown,No
34551,49.0,management,married,tertiary,no,603.0,yes,no,cellular,20,apr,590,3,-1,0,unknown,No
34552,29.0,blue-collar,married,secondary,no,313.0,yes,no,cellular,20,apr,172,2,343,3,other,No
34553,28.0,blue-collar,married,secondary,no,1687.0,yes,no,cellular,20,apr,121,2,-1,0,unknown,No
34554,46.0,blue-collar,married,primary,no,588.0,yes,no,cellular,20,apr,249,3,237,4,failure,No
34555,43.0,services,divorced,secondary,no,-287.0,yes,no,cellular,20,apr,580,4,-1,0,unknown,No
34556,35.0,technician,single,secondary,no,353.0,yes,no,cellular,20,apr,8,3,-1,0,unknown,No
34557,33.0,management,married,secondary,no,4040.0,yes,no,cellular,20,apr,132,2,-1,0,unknown,No
34558,41.0,blue-collar,married,primary,no,449.0,yes,no,cellular,20,apr,10,6,-1,0,unknown,No
34559,34.0,blue-collar,married,secondary,no,322.0,yes,no,cellular,20,apr,10,3,-1,0,unknown,No
34560,45.0,blue-collar,married,primary,no,675.0,yes,no,cellular,20,apr,890,2,-1,0,unknown,No
34561,22.0,technician,single,secondary,no,890.0,yes,no,cellular,20,apr,294,2,-1,0,unknown,No
34562,30.0,technician,single,secondary,no,3313.0,yes,no,telephone,20,apr,534,3,319,3,failure,No
34563,33.0,services,divorced,secondary,no,2358.0,yes,no,cellular,20,apr,529,3,-1,0,unknown,No
34564,38.0,technician,divorced,tertiary,no,304.0,yes,no,cellular,20,apr,8,2,-1,0,unknown,No
34565,32.0,services,single,secondary,no,48.0,yes,no,cellular,20,apr,8,3,-1,0,unknown,No
34566,36.0,admin.,married,secondary,no,162.0,yes,yes,cellular,20,apr,340,2,-1,0,unknown,No
34567,33.0,blue-collar,married,secondary,no,526.0,yes,no,cellular,20,apr,198,3,-1,0,unknown,No
34568,48.0,unemployed,married,secondary,no,3287.0,yes,yes,cellular,20,apr,242,2,307,1,failure,No
34569,38.0,services,married,secondary,no,387.0,yes,no,cellular,20,apr,10,3,-1,0,unknown,No
34570,37.0,technician,single,secondary,no,442.0,yes,no,cellular,20,apr,51,4,349,1,other,No
34571,36.0,housemaid,divorced,secondary,no,-289.0,no,no,cellular,20,apr,400,2,-1,0,unknown,No
34572,40.0,management,married,tertiary,no,384.0,no,no,cellular,20,apr,200,3,327,2,failure,No
34573,37.0,blue-collar,married,secondary,no,56.0,yes,no,cellular,20,apr,46,2,285,1,failure,No
34574,29.0,management,single,tertiary,no,11968.0,yes,no,cellular,20,apr,241,2,-1,0,unknown,No
34575,40.0,management,single,tertiary,no,759.0,yes,no,telephone,20,apr,32,2,266,5,failure,No
34576,35.0,self-employed,married,secondary,no,2762.0,yes,no,cellular,20,apr,682,3,154,1,other,No
34577,45.0,services,single,secondary,no,303.0,yes,no,cellular,20,apr,110,3,-1,0,unknown,No
34578,30.0,management,single,tertiary,no,275.0,yes,no,cellular,20,apr,52,2,-1,0,unknown,No
34579,34.0,technician,single,tertiary,no,482.0,yes,no,cellular,20,apr,69,3,-1,0,unknown,No
34580,53.0,blue-collar,married,primary,no,4793.0,yes,no,telephone,20,apr,26,4,150,5,failure,No
34581,34.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,20,apr,562,2,-1,0,unknown,No
34582,34.0,management,divorced,tertiary,no,2279.0,yes,yes,cellular,20,apr,138,2,150,4,other,No
34583,55.0,admin.,married,secondary,no,499.0,yes,yes,cellular,20,apr,124,4,150,1,other,No
34584,32.0,entrepreneur,married,tertiary,no,281.0,yes,no,telephone,20,apr,18,5,349,2,failure,No
34585,32.0,blue-collar,married,secondary,no,950.0,yes,yes,cellular,20,apr,219,4,-1,0,unknown,No
34586,36.0,management,married,tertiary,no,0.0,yes,no,cellular,20,apr,142,3,150,3,failure,No
34587,35.0,services,single,secondary,no,414.0,yes,no,cellular,20,apr,11,5,319,2,other,No
34588,42.0,blue-collar,married,primary,no,550.0,yes,no,cellular,20,apr,76,6,-1,0,unknown,No
34589,31.0,admin.,divorced,secondary,no,-186.0,yes,no,cellular,20,apr,21,5,-1,0,unknown,No
34590,32.0,management,single,tertiary,no,0.0,yes,no,cellular,20,apr,415,2,-1,0,unknown,No
34591,57.0,admin.,married,secondary,no,2087.0,yes,no,cellular,20,apr,140,4,343,1,failure,No
34592,37.0,blue-collar,married,secondary,no,504.0,yes,no,cellular,20,apr,87,2,347,2,failure,No
34593,34.0,blue-collar,married,primary,no,15841.0,yes,no,cellular,20,apr,423,5,-1,0,unknown,No
34594,46.0,admin.,single,secondary,no,596.0,yes,no,cellular,20,apr,138,3,-1,0,unknown,No
34595,41.0,management,married,tertiary,no,8902.0,yes,no,cellular,20,apr,16,3,249,5,failure,No
34596,23.0,blue-collar,single,secondary,no,206.0,yes,no,cellular,20,apr,116,3,-1,0,unknown,No
34597,27.0,admin.,married,primary,no,395.0,yes,no,cellular,20,apr,122,2,-1,0,unknown,No
34598,43.0,blue-collar,married,secondary,no,2374.0,no,no,cellular,20,apr,316,2,264,2,failure,No
34599,27.0,blue-collar,single,secondary,no,153.0,yes,no,cellular,20,apr,198,3,346,1,failure,No
34600,50.0,services,married,secondary,no,2420.0,yes,no,cellular,20,apr,102,6,235,13,failure,No
34601,43.0,blue-collar,divorced,secondary,no,590.0,yes,yes,cellular,20,apr,306,2,-1,0,unknown,No
34602,32.0,management,married,tertiary,no,1683.0,yes,yes,cellular,20,apr,72,2,-1,0,unknown,No
34603,32.0,technician,married,unknown,no,429.0,yes,no,cellular,20,apr,31,3,153,2,other,No
34604,28.0,technician,married,secondary,no,7102.0,yes,no,cellular,20,apr,156,3,325,9,failure,No
34605,35.0,technician,single,secondary,no,2496.0,yes,no,cellular,20,apr,9,2,-1,0,unknown,No
34606,32.0,blue-collar,single,secondary,no,623.0,yes,no,cellular,20,apr,539,4,-1,0,unknown,No
34607,38.0,technician,married,secondary,no,511.0,yes,no,cellular,20,apr,190,2,342,4,failure,No
34608,54.0,blue-collar,married,primary,no,489.0,yes,yes,cellular,20,apr,280,4,287,3,other,No
34609,31.0,entrepreneur,single,tertiary,no,667.0,yes,no,cellular,20,apr,152,5,-1,0,unknown,No
34610,45.0,services,married,primary,no,-79.0,yes,no,cellular,20,apr,59,4,348,2,failure,No
34611,42.0,admin.,married,secondary,no,0.0,yes,yes,cellular,20,apr,58,4,-1,0,unknown,No
34612,29.0,services,single,secondary,no,3331.0,yes,no,cellular,20,apr,13,4,327,2,failure,No
34613,30.0,services,single,secondary,no,20.0,yes,no,cellular,20,apr,404,6,340,1,failure,No
34614,39.0,student,single,tertiary,no,1107.0,yes,no,telephone,20,apr,407,4,-1,0,unknown,No
34615,55.0,services,married,secondary,no,617.0,yes,no,cellular,20,apr,529,3,-1,0,unknown,No
34616,48.0,services,married,secondary,no,515.0,yes,no,telephone,20,apr,7,5,-1,0,unknown,No
34617,42.0,management,divorced,secondary,no,317.0,yes,no,cellular,20,apr,136,3,-1,0,unknown,No
34618,46.0,blue-collar,married,primary,no,2904.0,no,no,cellular,20,apr,277,2,-1,0,unknown,No
34619,35.0,blue-collar,married,secondary,no,1257.0,yes,no,cellular,20,apr,93,3,329,7,failure,No
34620,51.0,management,married,secondary,no,563.0,yes,no,cellular,20,apr,23,6,-1,0,unknown,No
34621,32.0,technician,single,tertiary,no,705.0,yes,no,cellular,20,apr,20,4,-1,0,unknown,No
34622,37.0,technician,single,secondary,no,1012.0,yes,no,cellular,20,apr,218,4,-1,0,unknown,No
34623,34.0,management,single,tertiary,no,6707.0,yes,no,cellular,20,apr,16,3,154,4,other,No
34624,42.0,blue-collar,married,secondary,no,-150.0,yes,no,cellular,20,apr,233,3,-1,0,unknown,No
34625,32.0,services,married,secondary,no,-632.0,yes,yes,cellular,20,apr,18,5,-1,0,unknown,No
34626,56.0,blue-collar,married,primary,no,6677.0,yes,no,telephone,20,apr,197,4,-1,0,unknown,No
34627,51.0,blue-collar,married,primary,no,2832.0,yes,no,cellular,20,apr,122,4,238,12,other,No
34628,37.0,blue-collar,single,secondary,no,2390.0,yes,no,cellular,20,apr,20,2,335,12,failure,No
34629,34.0,services,married,secondary,no,409.0,yes,no,cellular,20,apr,104,4,-1,0,unknown,No
34630,39.0,blue-collar,married,unknown,no,621.0,yes,no,cellular,20,apr,1333,5,-1,0,unknown,Yes
34631,35.0,blue-collar,married,secondary,no,731.0,yes,no,cellular,20,apr,179,2,-1,0,unknown,No
34632,48.0,admin.,divorced,secondary,no,4.0,yes,no,cellular,20,apr,7,5,318,10,other,No
34633,46.0,entrepreneur,married,secondary,no,131.0,yes,no,cellular,20,apr,69,2,-1,0,unknown,No
34634,44.0,management,single,secondary,no,109.0,yes,no,cellular,20,apr,101,4,328,3,failure,No
34635,34.0,services,married,secondary,no,790.0,yes,no,cellular,20,apr,579,2,350,1,failure,No
34636,36.0,services,married,secondary,no,924.0,yes,yes,cellular,20,apr,173,4,-1,0,unknown,No
34637,35.0,entrepreneur,married,tertiary,no,129.0,yes,no,cellular,20,apr,231,3,151,5,other,No
34638,38.0,management,married,secondary,no,336.0,yes,no,cellular,20,apr,259,3,-1,0,unknown,No
34639,46.0,technician,married,unknown,no,605.0,yes,no,cellular,20,apr,780,2,-1,0,unknown,No
34640,47.0,services,married,secondary,no,306.0,yes,no,cellular,20,apr,20,2,-1,0,unknown,No
34641,34.0,management,married,tertiary,no,577.0,yes,no,cellular,20,apr,243,2,153,1,failure,No
34642,29.0,services,married,secondary,no,0.0,yes,yes,cellular,20,apr,204,3,-1,0,unknown,No
34643,29.0,blue-collar,married,secondary,no,3007.0,yes,no,cellular,20,apr,19,5,-1,0,unknown,No
34644,45.0,technician,married,primary,no,-63.0,yes,no,cellular,20,apr,847,5,-1,0,unknown,No
34645,33.0,technician,single,secondary,no,641.0,yes,yes,cellular,20,apr,242,3,-1,0,unknown,No
34646,44.0,services,married,secondary,no,634.0,yes,no,cellular,20,apr,226,2,-1,0,unknown,No
34647,48.0,admin.,single,secondary,no,-874.0,yes,no,cellular,20,apr,243,2,151,7,other,No
34648,28.0,technician,single,tertiary,no,230.0,yes,no,cellular,20,apr,505,3,-1,0,unknown,No
34649,33.0,admin.,married,secondary,no,1158.0,yes,no,cellular,20,apr,25,2,-1,0,unknown,No
34650,38.0,services,divorced,primary,no,0.0,yes,no,cellular,20,apr,355,3,151,3,failure,No
34651,41.0,blue-collar,married,secondary,no,1384.0,yes,no,cellular,20,apr,106,4,340,4,success,No
34652,35.0,technician,married,secondary,no,257.0,yes,yes,cellular,20,apr,307,4,-1,0,unknown,No
34653,29.0,blue-collar,married,secondary,no,457.0,yes,no,cellular,20,apr,72,3,341,1,other,No
34654,47.0,admin.,married,secondary,no,1265.0,yes,yes,cellular,20,apr,250,2,-1,0,unknown,No
34655,33.0,admin.,single,secondary,no,1590.0,yes,no,cellular,20,apr,18,4,334,1,other,No
34656,38.0,management,single,tertiary,no,7303.0,yes,no,cellular,20,apr,164,6,-1,0,unknown,No
34657,52.0,admin.,divorced,secondary,no,725.0,yes,no,cellular,20,apr,57,3,325,1,other,No
34658,29.0,admin.,married,primary,no,131.0,yes,no,cellular,20,apr,353,4,-1,0,unknown,No
34659,33.0,blue-collar,single,secondary,no,2202.0,yes,no,cellular,20,apr,372,2,-1,0,unknown,No
34660,33.0,technician,married,secondary,no,6947.0,yes,no,cellular,20,apr,250,2,-1,0,unknown,No
34661,37.0,management,divorced,secondary,no,1448.0,yes,no,cellular,20,apr,196,2,283,2,failure,No
34662,33.0,admin.,divorced,tertiary,no,1586.0,no,no,cellular,20,apr,39,4,-1,0,unknown,No
34663,36.0,entrepreneur,married,tertiary,no,-502.0,yes,no,cellular,20,apr,22,4,-1,0,unknown,No
34664,50.0,blue-collar,married,primary,no,3924.0,yes,no,cellular,20,apr,122,2,-1,0,unknown,No
34665,35.0,blue-collar,married,secondary,no,1454.0,yes,no,telephone,20,apr,19,6,-1,0,unknown,No
34666,37.0,services,married,secondary,no,47.0,yes,no,cellular,20,apr,554,3,-1,0,unknown,No
34667,34.0,services,married,secondary,no,305.0,yes,no,cellular,20,apr,212,2,-1,0,unknown,No
34668,43.0,blue-collar,married,secondary,no,514.0,yes,yes,cellular,20,apr,34,2,-1,0,unknown,No
34669,35.0,blue-collar,married,secondary,no,407.0,yes,no,cellular,20,apr,12,6,-1,0,unknown,No
34670,42.0,management,married,tertiary,no,1686.0,yes,yes,cellular,20,apr,522,4,-1,0,unknown,No
34671,32.0,management,married,tertiary,no,268.0,yes,yes,cellular,20,apr,106,3,-1,0,unknown,No
34672,26.0,student,single,tertiary,no,5169.0,yes,no,cellular,20,apr,639,2,-1,0,unknown,No
34673,37.0,blue-collar,married,secondary,no,-129.0,yes,no,cellular,20,apr,123,4,328,1,other,No
